,customer_id,churn,churn prediction,churn probability
2360,9481-SFCQY,0,0,19.58506981876231
2326,9103-TCIHJ,1,0,19.58506981876231
1997,6502-KUGLL,0,0,19.58506981876231
1339,1324-NLTJE,1,0,19.58506981876231
1489,2533-TIBIX,0,0,19.585194129466995
2716,6993-YCOBK,0,0,19.595561868800978
6482,8909-BOLNL,0,0,19.626597383773905
1296,0872-JCPIB,0,0,19.631159169811962
2285,8773-HHUOZ,1,0,19.631159169811962
1285,0820-FNRNX,0,0,19.631159169811962
1578,3255-GRXMG,0,0,19.637907109178332
1658,3845-JHAMY,0,0,19.673758646769286
6549,0620-XEFWH,0,0,19.690451755687242
6969,8410-BGQXN,0,0,19.690451755687242
6810,5222-JCXZT,0,0,19.690451755687242
6903,7234-KMNRQ,0,0,19.690451755687242
1713,4277-UDIEF,0,0,19.697200154739278
1679,4002-BQWPQ,0,0,19.697200154739278
6424,7311-MQJCH,0,0,19.723351847911214
1947,6128-AQBMT,0,0,19.749613157913085
1896,5619-PTMIK,0,0,19.749613157913085
1574,3209-ZPKFI,0,0,19.749613157913085
1635,3688-FTHLT,0,0,19.749783653823147
1988,6429-SHBCB,0,0,19.77056459779673
1279,0786-VSSUD,1,0,19.81993273910576
2881,0549-CYCQN,0,0,19.84523988040438
3146,5343-SGUBI,0,0,19.84523988040438
1760,4580-TMHJU,1,0,19.848952175060322
2345,9308-ANMVE,0,0,19.848952175060322
2247,8495-PRWFH,0,0,19.848952175060322
2203,8100-HZZLJ,0,0,19.848952175060322
3273,7718-UPSKJ,0,0,19.870057361643287
1823,5073-WXOYN,1,0,19.934713961726114
2363,9501-UKKNL,0,0,19.934713961726114
1499,2625-TRCZQ,0,0,19.934713961726114
1678,3999-WRNGR,0,0,19.934713961726114
2390,9693-XMUOB,0,0,19.934713961726114
1249,0523-VNGTF,0,0,19.934713961726114
1426,2011-TRQYE,1,0,19.98984681120062
1780,4712-AUQZO,0,0,19.98984681120062
2449,0678-RLHVP,0,0,19.990842489066456
780,2680-XKKNJ,0,0,20.016372813214694
3368,9651-GTSAQ,1,0,20.035891678353686
3327,8849-GYOKR,1,0,20.035891678353686
3355,9391-DXGGG,0,0,20.060736838287347
1141,9033-EOXWV,1,0,20.092924285613215
2288,8791-GFXLZ,0,0,20.0967440437567
1898,5639-NTUPK,0,0,20.0967440437567
2399,9763-GRSKD,0,0,20.0967440437567
2080,7176-WIONM,0,0,20.0967440437567
1301,0939-EREMR,0,0,20.0967440437567
2211,8182-PNAGI,1,0,20.0967440437567
1857,5311-IHLEI,0,0,20.0967440437567
2047,6898-MDLZW,0,0,20.0967440437567
1909,5701-ZIKJE,0,0,20.0967440437567
1324,1202-KKGFU,0,0,20.0967440437567
2846,9933-QRGTX,0,0,20.097870954139104
6796,4903-UYAVB,1,0,20.103017748624406
6532,0303-WMMRN,0,0,20.103017748624406
1288,0823-HSCDJ,1,0,20.106572178697114
2300,8901-HJXTF,1,0,20.110359418392253
2135,7636-OWBPG,0,0,20.110359418392253
1223,0282-NVSJS,0,0,20.110359418392253
6584,1257-SXUXQ,0,0,20.150076572153818
3374,9746-MDMBK,0,0,20.151410193047035
3218,6689-VRRTK,0,0,20.151410193047035
3353,9360-AHGNL,1,0,20.151410193047035
3206,6480-YAGIY,0,0,20.151410193047035
2955,1950-KSVVJ,0,0,20.151410193047035
3105,4789-KWMXN,1,0,20.151410193047035
2111,7459-RRWQZ,1,0,20.1557789699824
1461,2257-BOVXD,0,0,20.1557789699824
2222,8257-RZAHR,1,0,20.1557789699824
2377,9578-VRMNM,1,0,20.1557789699824
7023,9578-FOMUK,0,0,20.169206440758096
6968,8404-VLQFB,0,0,20.169206440758096
1393,1703-MGIAB,0,0,20.192929555892164
1554,3058-WQDRE,0,0,20.195190095472597
1935,5995-OIGLP,1,0,20.196083060903938
2138,7669-LCRSD,0,0,20.196083060903938
2323,9089-UOWJG,0,0,20.196083060903938
815,3354-OADJP,0,0,20.205560227657983
1104,8314-DPQHL,0,0,20.205560227657983
3107,4800-CZMPC,1,0,20.25502830894723
6337,5173-ZXXXL,0,0,20.266825984558174
1302,0953-LGOVU,0,0,20.284771888910917
628,0002-ORFBO,0,0,20.310808672509317
2965,2165-VOEGB,1,0,20.33599464042476
6576,1159-WFSGR,0,0,20.343992621790125
859,4123-FCVCB,0,0,20.351478369498427
745,2157-MXBJS,1,0,20.351478369498427
907,4905-JEFDW,1,0,20.35411404921922
2876,0481-SUMCB,0,0,20.355880581674505
2196,8069-YQQAJ,0,0,20.357921402194265
1735,4418-LZMSV,0,0,20.360796895964775
1982,6366-XIVKZ,0,0,20.360796895964775
1271,0719-SYFRB,1,0,20.360796895964775
3258,7432-FFVAR,0,0,20.362448027143312
2948,1707-HABPF,0,0,20.362448027143312
3354,9386-LDCZR,0,0,20.362448027143312
3321,8679-LZBMD,0,0,20.362448027143312
3167,5681-LLOEI,0,0,20.362448027143312
6877,6648-INWPS,0,0,20.38613547893298
2199,8082-GHXOP,0,0,20.3923012926027
1495,2604-XVDAM,0,0,20.3923012926027
1626,3640-JQGJG,0,0,20.3923012926027
6964,8317-BVKSO,0,0,20.418552179053417
6831,5688-KZTSN,1,0,20.418552179053417
1482,2460-FPSYH,1,0,20.433834539976747
3315,8597-CWYHH,0,0,20.464721053026906
2699,6680-NENYN,1,0,20.489074329002552
2112,7470-MCQTK,1,0,20.498486846586342
2046,6890-PFRQX,0,0,20.50522191469615
6363,5857-XRECV,0,0,20.52072897382274
7031,9817-APLHW,0,0,20.529042682947278
6951,8044-BGWPI,0,0,20.529042682947278
6833,5702-SKUOB,0,0,20.598514440220512
3264,7607-QKKTJ,0,0,20.6001177400365
2991,2558-BUOZZ,0,0,20.6001177400365
2983,2379-GYFLQ,0,0,20.6001177400365
3223,6732-FZUGP,0,0,20.6001177400365
1493,2586-CWXVV,0,0,20.603211799202256
3199,6345-ULYRW,1,0,20.604247042368986
2919,1217-VASWC,0,0,20.61816128342889
3122,5056-FIMPT,0,0,20.656850255398027
3347,9154-QDGTH,0,0,20.65877235545557
1695,4132-POCZS,0,0,20.697695974196524
6721,3694-GLTJM,0,0,20.717362734267567
1615,3570-YUEKJ,0,0,20.721749804514925
1676,3982-XWFZQ,1,0,20.721749804514925
2373,9555-SAHUZ,0,0,20.733188333287025
6764,4486-EFAEB,0,0,20.736245564099736
1765,4628-CTTLA,1,0,20.73634066284121
2188,7989-AWGEH,0,0,20.73634066284121
6552,0690-SRQID,0,0,20.73722917376283
2683,6322-PJJDJ,0,0,20.750663765956453
2043,6873-UDNLD,0,0,20.753875025806707
649,0373-AIVNJ,0,0,20.75471641393353
2939,1545-ACTAS,0,0,20.758330840138644
1998,6507-DTJZV,0,0,20.766792212124024
1035,7102-JJVTX,0,0,20.770866534134523
1520,2817-NTQDO,1,0,20.773540151490394
1614,3566-VVORZ,0,0,20.773540151490394
1381,1600-DILPE,0,0,20.773540151490394
1541,2957-LOLHO,1,0,20.773540151490394
6246,2690-DVRVK,0,0,20.789635202615873
6748,4140-WJAWW,1,0,20.81176832867316
278,4854-SSLTN,0,0,20.830065441469184
1609,3521-SYVOR,1,0,20.832527350434262
1534,2911-UREFD,1,0,20.832527350434262
1400,1768-HNVGJ,0,0,20.85476588027779
3348,9233-PSYHO,0,0,20.859183112865914
3331,8910-ICHIU,0,0,20.859183112865914
3075,4187-CINZD,1,0,20.859183112865914
3068,3946-JEWRQ,0,0,20.859183112865914
3278,7856-GANIL,0,0,20.859183112865914
2895,0824-VWDPO,0,0,20.859183112865914
972,6158-DWPZT,1,0,20.884583927916395
878,4544-RXFMG,0,0,20.943040331071
6864,6377-KSLXC,0,0,20.950461743013424
6704,3363-EWLGO,0,0,20.950461743013424
6309,4464-JCOLN,1,0,20.967848892803094
6767,4558-CGYCZ,0,0,20.96799840453206
2003,6549-NNDYT,0,0,20.968934644335892
6808,5144-PQCDZ,0,0,20.97032818250869
3276,7789-HKSBS,0,0,20.97538370858712
2560,3374-TTZTK,0,0,20.99084248906646
3387,9978-HYCIN,0,0,21.02666635974628
1555,3059-NGMXB,0,0,21.02984171486658
1603,3466-BYAVD,0,0,21.02984171486658
6841,5917-HBSDW,0,0,21.065189047110774
1483,2474-LCNUE,0,0,21.105596931933047
1484,2478-EEWWM,0,0,21.112374873279094
1962,6211-WHMYA,0,0,21.112374873279094
6228,2239-CFOUJ,0,0,21.119802205642902
1700,4177-JPDFU,0,0,21.125479853512676
2309,8980-WQFWL,0,0,21.132034045289796
1225,0289-IVARM,0,0,21.132034045289796
2410,9853-JFZDU,0,0,21.132034045289796
1950,6131-FOYAS,0,0,21.132034045289796
2483,1447-PJGGA,1,0,21.144920395925386
6920,7610-TVOPG,0,0,21.152666262088598
2954,1899-VXWXM,1,0,21.154899081571852
2379,9591-YVTEB,0,0,21.159294123183418
1566,3132-TVFDZ,1,0,21.159294123183418
1600,3445-HXXGF,1,0,21.159294123183418
6521,0098-BOWSO,0,0,21.161893960647895
1304,0980-PVMRC,0,0,21.16806074085992
2328,9115-YQHGA,0,0,21.16806074085992
750,2259-OUUSZ,0,0,21.186534595751713
712,1397-XKKWR,0,0,21.186534595751713
3135,5197-PYEPU,0,0,21.239506808198858
2813,9128-CPXKI,0,0,21.26453762080577
6259,2967-MXRAV,0,0,21.282522222774723
2911,1096-ADRUX,0,0,21.304270476673096
2404,9822-BIIGN,0,0,21.316270688060094
1187,9795-VOWON,0,0,21.31640210973458
2283,8756-RDDLT,0,0,21.35499308297733
2362,9496-IVVRP,0,0,21.367088104386937
2303,8919-FYFQZ,1,0,21.39024764199107
2246,8474-UMLNT,0,0,21.39823292960089
3272,7716-YTYHG,1,0,21.41359700514006
832,3633-CDBUW,0,0,21.459938229772032
2041,6859-RKMZJ,0,0,21.466427121534174
1517,2782-LFZVW,0,0,21.466427121534174
1347,1357-MVDOZ,0,0,21.466427121534174
2408,9839-ETQOE,0,0,21.484731816985338
2292,8807-ARQET,0,0,21.484731816985338
2341,9259-PACGQ,1,0,21.511290035201522
2368,9522-BNTHX,0,0,21.511290035201522
3093,4567-AKPIA,0,0,21.53775599537128
1488,2519-ERQOJ,0,0,21.547359068784914
1871,5423-BHIXO,0,0,21.547359068784914
156,2775-SEFEE,0,0,21.557254836122002
85,1371-DWPAZ,0,0,21.557254836122002
1820,5057-LCOUI,1,0,21.56675355131744
2109,7446-YPODE,0,0,21.63114095659501
1481,2458-EOMRE,0,0,21.63114095659501
1777,4701-MLJPN,1,0,21.646698085932154
3235,6906-MPARY,0,0,21.673021685308317
2707,6804-GDMOI,1,0,21.68254422606635
6428,7356-AYNJP,0,0,21.737558774070006
2403,9820-RMCQV,1,0,21.768830907216582
6257,2923-ARZLG,0,0,21.770798704093078
1781,4718-DHSMV,0,0,21.789499586909862
2184,7950-XWOVN,0,0,21.789499586909862
1953,6137-MFAJN,0,0,21.798558443340635
1321,1134-YWTYF,0,0,21.810841911362715
2110,7459-IMVYU,0,0,21.83834105565174
2413,9873-MNDKV,0,0,21.897028990601648
2344,9281-PKKZE,0,0,21.89941071606791
3176,5913-INRQV,0,0,21.90828440481047
1805,4939-KYYPY,0,0,21.910180928509956
2038,6839-ITVZJ,1,0,21.910180928509956
1861,5353-WILCI,0,0,21.910180928509956
1317,1104-FEJAM,0,0,21.910180928509956
2267,8671-KKKOS,0,0,21.946329965972232
1715,4282-ACRXS,0,0,21.949267566339834
1415,1862-SKORY,1,0,21.96968744197502
3254,7251-LJBQN,0,0,22.003145924228633
2884,0580-PIQHM,0,0,22.004507085753133
3378,9825-YCXWZ,0,0,22.004507085753133
1277,0774-IFUVM,0,0,22.037136272754264
1807,4950-BDEUX,0,0,22.03811846314397
3313,8564-LDKFL,0,0,22.04319605772227
3062,3858-XHYJO,0,0,22.04319605772227
2889,0691-NIKRI,0,0,22.04319605772227
1389,1685-VAYJF,0,0,22.043884212120634
1233,0356-ERHVT,0,0,22.043884212120634
3335,8952-WCVCD,0,0,22.045118157779815
3073,4118-CEVPF,0,0,22.075984816568347
3070,4083-BFNYK,0,0,22.098732060879257
3247,7123-WQUHX,0,0,22.098732060879257
2482,1428-IEDPR,0,0,22.106632523983745
2851,0048-LUMLS,0,0,22.1194532359793
2255,8623-ULFNQ,0,0,22.155657118986145
1584,3301-LSLWQ,0,0,22.155657118986145
2981,2359-QWQUL,1,0,22.157386676298334
1563,3099-OONVS,0,0,22.163789010077693
1266,0696-UKTOX,0,0,22.163789010077693
1518,2801-NISEI,0,0,22.163789010077693
2325,9099-FTUHS,0,0,22.163789010077693
2414,9881-VCZEP,0,0,22.163789010077693
1993,6475-VHUIZ,0,0,22.163789010077693
2131,7619-ODSGN,1,0,22.163789010077693
2772,8216-AZUUZ,0,0,22.18104634303383
2480,1409-PHXTF,0,0,22.206632523983746
1729,4360-QRAVE,0,0,22.224389396267142
2206,8148-BPLZQ,0,0,22.2455162360847
3021,2995-UPRYS,1,0,22.245528915190153
3182,5996-NRVXR,0,0,22.245528915190153
3267,7654-YWJUF,0,0,22.24670900991643
1470,2346-DJQTB,0,0,22.248774261195372
2649,5514-YQENT,0,0,22.24892256745442
3089,4480-MBMLB,0,0,22.26056926394607
2213,8201-AAXCB,0,0,22.26312802722493
2331,9143-CANJF,0,0,22.26312802722493
2880,0520-FDVVT,1,0,22.280455205195814
2622,5013-SBUIH,1,0,22.315351011378706
2907,1024-KPRBB,0,0,22.316575707719114
2068,7074-STDCN,0,0,22.329735563787853
1226,0292-WEGCH,0,0,22.33220575892984
1364,1492-QGCLU,0,0,22.33220575892984
3201,6383-ZTSIW,0,0,22.357797433708672
2352,9373-WSLOY,0,0,22.38092428681533
6827,5616-PRTNT,1,0,22.405424319006542
3334,8947-YRTDV,0,0,22.407623697760325
6640,2233-FAGXV,0,0,22.435329022788792
6531,0278-YXOOG,1,0,22.435329022788792
7042,9986-BONCE,1,0,22.45519546228406
3083,4374-YMUSQ,0,0,22.488265518322727
3311,8496-DMZUK,0,0,22.488918682813168
3147,5370-IIVVL,0,0,22.583346978976877
3239,7016-NVRIC,0,0,22.61032237265964
6697,3181-MIZBN,0,0,22.637380477138525
6902,7219-TLZHO,0,0,22.638868931671816
6620,1925-GMVBW,0,0,22.642531903941254
6717,3675-EQOZA,0,0,22.642531903941254
1876,5448-VWNAM,0,0,22.642832856381705
1693,4109-CYRBD,0,0,22.64440712939313
255,4472-LVYGI,0,0,22.65258203399605
6946,7976-CICYS,0,0,22.66239834343652
7014,9367-OIUXP,0,0,22.66239834343652
1256,0603-OLQDC,0,0,22.663853340006597
2243,8450-UYIBU,0,0,22.667886947288075
3000,2731-GJRDG,0,0,22.674162954220165
3125,5136-KCKGI,1,0,22.692735906950197
2506,2001-MCUUW,0,0,22.700636355478185
3214,6647-ZEDXT,0,0,22.724162954220166
6352,5562-BETPV,0,0,22.727784575364666
2872,0431-APWVY,1,0,22.729085491772704
2055,6959-GQEGV,0,0,22.751090415112966
5392,9481-IEBZY,0,0,22.75551511063155
1049,7285-KLOTR,0,0,22.756687850213854
873,4415-WNGVR,0,0,22.756687850213854
3301,8294-UIMBA,0,0,22.80236053986559
1095,8124-NZVGJ,0,0,22.872878180580244
843,3898-BSJYF,0,0,22.885286992438818
1062,7629-WIXZF,0,0,22.924016962503508
3056,3736-BLEPA,0,0,22.94025432294153
3309,8417-GSODA,0,0,22.94025432294153
3127,5149-CUZUJ,0,0,22.94025432294153
6981,8746-OQQRW,0,0,22.957755805044286
1421,1958-RNRKS,0,0,22.958873004764047
2921,1258-YMZNM,0,0,22.964329763179702
3130,5150-LJNSR,0,0,22.969655172284657
2407,9828-QHFBK,0,0,22.997354228108108
2467,1116-DXXDF,0,0,23.01053119160013
1408,1810-MVMAI,0,0,23.021905738731494
2071,7078-NVFAM,0,0,23.03856013176503
6671,2732-ISEZX,0,0,23.041646605261516
6858,6231-WFGFH,0,0,23.06151304475678
4539,5287-QWLKY,1,0,23.063207418323856
3252,7203-OYKCT,0,0,23.125257926576438
1208,0106-GHRQR,0,0,23.168854151501424
2072,7088-FBAWU,0,0,23.203370701375295
1964,6217-TOWGS,0,0,23.203370701375295
6906,7266-GSSJX,0,0,23.283756231247605
2747,7666-WKRON,1,0,23.29275912155483
1547,2985-JUUBZ,0,0,23.298378795066988
3221,6728-DKUCO,0,0,23.31042331811559
4127,3419-SNJJD,1,0,23.318212260634198
4215,3838-OZURD,1,0,23.318212260634198
5307,9052-VKDUW,0,0,23.318212260634198
5022,7537-CBQUZ,0,0,23.318212260634198
4202,3761-FLYZI,0,0,23.318212260634198
3627,1110-KYLGQ,0,0,23.318212260634198
3729,1656-DRSMG,0,0,23.318212260634198
5205,8495-LJDFO,0,0,23.318212260634198
4715,6067-NGCEU,0,0,23.318212260634198
2979,2325-WINES,0,0,23.32279612632076
3158,5553-AOINX,0,0,23.37527469127857
6763,4430-YHXGG,0,0,23.383771362352512
1750,4489-SNOJF,1,0,23.38638840107838
3164,5651-CRHKQ,0,0,23.389597182120838
3337,8979-CAMGB,0,0,23.40969463059414
3384,9909-DFRJA,0,0,23.432884935239354
1858,5337-IIWKZ,0,0,23.470096397542008
2993,2623-DRYAM,0,0,23.486132387864625
152,2710-WYVXG,0,0,23.48942001277498
6615,1814-DKOLC,0,0,23.493944052896374
2834,9695-IDRZR,0,0,23.554139035767797
3059,3763-GCZHZ,1,0,23.560440082817724
3377,9821-BESNZ,0,0,23.560440082817724
3269,7663-ZTEGJ,0,0,23.561148143805216
3132,5174-ITUMV,0,0,23.576310066602122
3152,5445-PZWGX,1,0,23.591068693297316
2925,1335-HQMKX,0,0,23.59667041706448
2966,2172-EJXVF,0,0,23.606747025712593
4222,3865-ZYKAD,0,0,23.619815825450477
6185,1064-FBXNK,0,0,23.655523503103588
2878,0516-OOHAR,0,0,23.679911262918278
3338,8982-NHAVY,0,0,23.679911262918278
3233,6874-SGLHU,0,0,23.68076628339577
4062,3144-KMTWZ,0,0,23.685260024901464
3179,5968-XQIVE,0,0,23.686928696329893
3559,0744-GKNGE,0,0,23.698015391655925
2854,0100-DUVFC,0,0,23.708855305691916
2388,9667-EQRXU,1,0,23.72185501723446
1994,6476-YHMGA,0,0,23.72799050154573
5365,9350-VLHMB,0,0,23.729096036042975
3592,0929-PECLO,0,0,23.729096036042975
3413,0130-SXOUN,0,0,23.729096036042975
3271,7694-VLBWQ,1,0,23.76147545814128
3910,2522-AHJXR,0,0,23.76294420606163
1908,5697-GOMBF,0,0,23.768709641009497
2049,6907-CQGPN,0,0,23.768709641009497
1752,4501-VCPFK,0,0,23.768709641009497
1636,3689-MOZGR,0,0,23.77957163353594
1355,1432-FPAXX,1,0,23.77957163353594
3065,3886-CERTZ,1,0,23.797546422394344
2875,0471-ARVMX,0,0,23.813791611124604
3351,9323-HGFWY,0,0,23.82991126291828
3633,1170-SASML,0,0,23.839176296911788
3365,9565-JSNFM,1,0,23.848385656335164
3213,6646-QVXLR,1,0,23.8519882335272
2212,8198-RKSZG,0,0,23.871931776690012
3175,5897-ZYEKH,0,0,23.897165681575387
4863,6818-WOBHJ,1,0,23.89732246836436
4996,7426-GSWPO,0,0,23.90740905355474
3193,6266-QHOJZ,0,0,23.909472933559496
3289,8079-XRJRS,1,0,23.909472933559496
3019,2957-JIRMN,0,0,23.91807363414652
4068,3170-GWYKC,0,0,23.932069420469862
5427,9614-RMGHA,1,0,23.940264867211805
3616,1061-PNTHC,0,0,23.966380319385102
3381,9835-ZIITK,1,0,23.973691778067753
3123,5067-XJQFU,0,0,23.973691778067753
3198,6341-AEVKX,0,0,23.998957002663758
4958,7251-XFOIL,0,0,24.01488995477192
4343,4462-CYWMH,0,0,24.019102120618573
3249,7129-AZJDE,0,0,24.04427052132972
3185,6156-UZDLF,0,0,24.079910255436683
1514,2770-NSVDG,0,0,24.099446468930388
3057,3756-VNWDH,0,0,24.103830038909468
3177,5945-AZYHT,0,0,24.10523873008665
3303,8329-UTMVM,0,0,24.132803036699347
4254,4010-YLMVT,0,0,24.135505533793335
3998,2883-ILGWO,0,0,24.135505533793335
5235,8677-HDZEE,0,0,24.135505533793335
3583,0899-WZRSD,0,0,24.135505533793335
1745,4459-BBGHE,0,0,24.13653391631703
1478,2433-KMEAS,1,0,24.136796657784082
1211,0156-FVPTA,1,0,24.136796657784082
3888,2452-KDRRH,0,0,24.137103012761596
3373,9742-XOKTS,0,0,24.13798083635558
2867,0369-ZGOVK,0,0,24.150401155442413
3533,0639-TSIQW,1,0,24.156150631809215
4049,3086-RUCRN,0,0,24.156150631809215
1832,5136-RGMZO,0,0,24.1735560208689
3328,8849-PRIQJ,0,0,24.174727153391306
2995,2659-VXMWZ,1,0,24.174727153391306
3030,3199-NPKCN,0,0,24.174727153391306
4861,6794-HKIAJ,0,0,24.230270951787404
3145,5336-UFNZP,0,0,24.23083463521061
3010,2886-KEFUM,1,0,24.23083463521061
2914,1135-HIORI,0,0,24.23083463521061
2897,0864-FVJNJ,0,0,24.23083463521061
2920,1229-RCALF,0,0,24.23083463521061
2168,7854-EDSSA,1,0,24.23613567493132
1963,6214-EDAKZ,1,0,24.23613567493132
2961,2040-OBMLJ,0,0,24.25098215335095
1648,3780-DDGSE,0,0,24.25242625359641
236,4075-WKNIU,0,0,24.273785433918338
3114,4868-AADLV,0,0,24.32225952830914
1818,5046-NUHWD,0,0,24.335653957517103
2026,6704-UTUKK,0,0,24.335653957517103
2073,7109-MFBYV,0,0,24.335653957517103
3096,4619-EVPHY,0,0,24.340539714109436
3080,4332-MUOEZ,0,0,24.340539714109436
3644,1215-FIGMP,0,0,24.34295319587864
2978,2294-SALNE,0,0,24.360674285186516
3183,6050-IJRHS,0,0,24.381143801509825
3238,6994-FGRHH,0,0,24.381143801509825
3382,9844-FELAJ,0,0,24.381143801509825
2957,1984-FCOWB,1,0,24.381143801509825
5505,9943-VSZUV,0,0,24.38854028226486
3032,3224-DFQNQ,0,0,24.38991330742652
1251,0550-DCXLH,0,0,24.395418263287734
2975,2272-JKMSI,0,0,24.412208697913787
3375,9762-YAQAA,0,0,24.439133463203234
3244,7067-KSAZT,1,0,24.45176486776875
3074,4184-VODJZ,0,0,24.476139600226162
3044,3511-APPBJ,0,0,24.477726177795212
4474,5018-GWURO,0,0,24.488243137749535
3345,9138-EFSMO,0,0,24.499320875143415
4529,5240-CAOYT,0,0,24.515308664815063
3732,1658-XUHBX,0,0,24.515308664815063
4737,6173-GOLSU,0,0,24.51863970831012
4126,3413-DHLPB,0,0,24.521266213390405
3943,2674-MLXMN,0,0,24.522700238829195
3780,1935-IMVBB,0,0,24.546389309202112
3324,8752-GHJFU,0,0,24.561287670688866
3270,7674-YTAFD,0,0,24.562127664186868
2971,2242-MFOTG,0,0,24.562127664186868
2936,1480-IVEVR,0,0,24.562127664186868
821,3468-DRVQJ,0,0,24.58266297767031
3024,3092-IGHWF,1,0,24.590948682750078
5197,8444-WRIDW,1,0,24.608217627154275
3970,2796-UUZZO,0,0,24.608217627154275
4437,4833-QTJNO,0,0,24.608217627154275
3528,0621-HJWXJ,0,0,24.608217627154275
2956,1956-YIFGE,0,0,24.654640375563584
2879,0516-UXRMT,0,0,24.657513662929343
6626,2023-VQFDL,0,0,24.669049793994443
1968,6243-OZGFH,0,0,24.688601056232077
2178,7895-VONWT,0,0,24.688601056232077
3305,8375-KVTHK,0,0,24.70051096278404
2418,9938-EKRGF,0,0,24.70522300528794
2333,9169-BSVIN,0,0,24.721665350070143
4858,6771-XWBDM,1,0,24.730400086158372
3159,5566-SOEZD,0,0,24.741148962310486
3203,6421-SZVEM,0,0,24.741148962310486
4638,5708-EVONK,1,0,24.757558140370943
1886,5527-ACHSO,0,0,24.758380037065702
2885,0623-EJQEG,0,0,24.760754984841547
3144,5312-IRCFR,0,0,24.760754984841547
3217,6668-CNMFP,0,0,24.76442382360203
4894,6952-OMNWB,0,0,24.77644405947566
5514,9974-JFBHQ,0,0,24.777705081139537
5131,8065-BVEPF,0,0,24.777705081139537
5461,9776-OJUZI,0,0,24.777705081139537
3927,2632-UCGVD,1,0,24.777705081139537
3716,1587-FKLZB,1,0,24.777705081139537
3076,4250-ZBWLV,1,0,24.77847000471838
4642,5740-YHGTW,0,0,24.79860531025237
2702,6733-LRIZX,0,0,24.807301090029515
3129,5149-TGWDZ,0,0,24.866510319907622
2990,2519-LBNQL,0,0,24.885094623669396
3090,4488-KQFDT,0,0,24.885094623669396
2973,2252-JHJGE,0,0,24.885094623669396
3051,3685-YLCMQ,1,0,24.885094623669396
3358,9402-CXWPL,0,0,24.89366414690648
339,5709-LVOEQ,0,0,24.913374658712858
5255,8755-IWJHN,0,0,24.94593151346092
3604,0979-PHULV,1,0,24.94593151346092
4206,3791-LGQCY,1,0,24.954396285920733
4868,6847-KJLTS,0,0,24.954396285920733
1643,3733-ZEECP,0,0,24.970361875814493
3464,0348-SDKOL,1,0,24.973443904968352
5070,7789-CRUVC,0,0,24.997100181136187
3670,1346-PJWTK,0,0,24.997100181136187
4552,5334-JLAXU,0,0,24.997100181136187
3319,8651-ENBZX,1,0,25.020784847103506
3154,5469-CTCWN,1,0,25.020784847103506
3188,6202-DYYFX,0,0,25.045876575047956
5409,9544-PYPSJ,0,0,25.067711165715135
7033,9837-FWLCH,0,0,25.07253567650481
3363,9494-BDNNC,0,0,25.100466307612752
2609,4622-YNKIJ,0,0,25.10821491076384
2996,2673-CXQEU,0,0,25.12922110451119
2958,2000-MPKCA,0,0,25.12922110451119
2987,2408-TZMJL,1,0,25.12922110451119
2947,1698-XFZCI,0,0,25.12922110451119
3121,5035-PGZXH,0,0,25.12922110451119
3043,3424-NMNBO,1,0,25.12922110451119
3229,6815-ABQFQ,0,0,25.12922110451119
3216,6664-FPDAC,1,0,25.12922110451119
2984,2382-BCKQJ,1,0,25.13147295617941
1746,4468-KAZHE,0,0,25.145482512649124
1114,8563-IIOXK,1,0,25.15149491672435
3584,0913-XWSCN,0,0,25.16822603151229
3035,3313-QKNKB,1,0,25.18127521498556
3478,0397-GZBBC,1,0,25.200536294459656
3857,2267-WTPYD,0,0,25.200536294459656
5119,8023-QHAIO,0,0,25.205833555424
6930,7785-RDVIG,0,0,25.220047098062842
6730,3806-YAZOV,0,0,25.220047098062842
6994,9039-ZVJDC,0,0,25.220047098062842
5000,7449-HVPIV,0,0,25.22637220296487
3396,0058-EVZWM,0,0,25.22637220296487
6999,9101-NTIXF,0,0,25.24332213005347
6538,0396-HUJBP,0,0,25.24332213005347
6536,0366-NQSHS,0,0,25.24332213005347
6643,2308-STERM,0,0,25.24332213005347
7018,9426-SXNHE,0,0,25.24332213005347
6696,3156-QLHBO,0,0,25.24332213005347
2943,1625-JAIIY,1,0,25.27144674600588
3162,5593-SUAOO,0,0,25.29794204775039
3212,6617-WLBQC,0,0,25.29794204775039
3341,9040-KZVWO,0,0,25.349799959283487
3251,7188-CBBBA,0,0,25.35760916475561
3496,0487-RPVUM,0,0,25.391562240975198
3619,1074-AMIOH,0,0,25.39475477610724
3833,2144-BFDSO,0,0,25.39475477610724
4177,3657-COGMW,0,0,25.39475477610724
3439,0237-YFUTL,0,0,25.39475477610724
4032,3005-TYFRD,0,0,25.40468522047664
3766,1867-TJHTS,0,0,25.425510900313412
5077,7824-PANSQ,0,0,25.425510900313412
3100,4685-ERGHK,0,0,25.429952463662815
1213,0212-ISBBF,0,0,25.437028542481162
1491,2582-FFFZR,0,0,25.437028542481162
1874,5445-GLVOT,0,0,25.437028542481162
3014,2924-KHUVI,0,0,25.441317509543225
6790,4860-YZGZM,0,0,25.444286630475165
3222,6728-VOIFY,0,0,25.477226389635987
3171,5734-EJKXG,0,0,25.477788854752582
1872,5424-RLQLC,0,0,25.490274645145362
1724,4324-BZCKL,0,0,25.490274645145362
1247,0463-ZSDNT,0,0,25.490274645145362
2937,1502-XFCVR,1,0,25.519276551477567
